country;type_community;marital_status;educatational;gender;age;occupation;household_compostion;support_refugees
SRPSKI;Small/middle town;(Re-)Married: children this marriage;0;Man;50;Employed position, service job;4;9
SRPSKI;Small/middle town;Divorced/Separated: with children;0;Woman;65;Retired, unable to work;2;9
SRPSKI;Small/middle town;(Re-)Married: children this marriage;0;Woman;49;Employed position, service job;4;9
SRPSKI;Small/middle town;(Re-)Married: children this marriage;19;Man;58;Employed position, service job;3;9
SRPSKI;Small/middle town;Single: without children;98;Man;16;Student;4;9
SRPSKI;Small/middle town;Single: without children;98;Man;19;Student;3;9
SRPSKI;Small/middle town;Divorced/Separated: with children;19;Man;44;General management, etc.;2;9
SRPSKI;Small/middle town;Divorced/Separated: without children;15;Woman;60;Retired, unable to work;1;9
SRPSKI;Small/middle town;(Re-)Married: without children;18;Man;68;Retired, unable to work;2;9
SRPSKI;Large town;Widow: without children;14;Woman;66;Retired, unable to work;1;9
SRPSKI;Large town;Widow: without children;17;Woman;63;Retired, unable to work;5;9
SRPSKI;Large town;(Re-)Married: children this marriage;18;Man;67;Retired, unable to work;3;9
SRPSKI;Large town;(Re-)Married: children this marriage;18;Man;40;Skilled manual worker;2;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;19;Woman;36;Professional (lawyer, etc.);4;9
SRPSKI;Rural area or village;Single: without children;98;Woman;18;Student;6;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;18;Man;42;Unemployed, temporarily not working;4;9
SRPSKI;Rural area or village;Divorced/Separated: without children;18;Man;52;General management, etc.;5;9
SRPSKI;Large town;Single liv w partner: without children;18;Man;67;Retired, unable to work;2;9
SRPSKI;Large town;Widow: with children;21;Woman;80;Retired, unable to work;4;9
SRPSKI;Large town;(Re-)Married: children this marriage;19;Woman;47;Employed position, at desk;3;9
SRPSKI;Large town;(Re-)Married: children this marriage;18;Man;47;Unemployed, temporarily not working;4;9
SRPSKI;Large town;(Re-)Married: without children;15;Woman;66;Retired, unable to work;2;9
SRPSKI;Large town;Single: without children;24;Woman;24;Employed professional (employed doctor, etc.);5;9
SRPSKI;Large town;(Re-)Married: without children;18;Man;56;Retired, unable to work;3;9
SRPSKI;Large town;(Re-)Married: children this marriage;19;Woman;45;Professional (lawyer, etc.);5;9
SRPSKI;Large town;(Re-)Married: children this marriage;25;Man;50;Employed professional (employed doctor, etc.);3;9
SRPSKI;Large town;(Re-)Married: children this marriage;19;Woman;36;Employed position, at desk;2;9
SRPSKI;Large town;(Re-)Married: children this marriage;25;Woman;33;Owner of a shop, craftsmen, etc.;2;9
SRPSKI;Large town;Single liv w partner: without children;26;Man;28;Unemployed, temporarily not working;2;9
SRPSKI;Large town;(Re-)Married: children this marriage;35;Man;41;Professional (lawyer, etc.);2;9
SRPSKI;Large town;(Re-)Married: children this marriage;19;Woman;39;Unskilled manual worker, etc.;2;9
SRPSKI;Large town;(Re-)Married: children this marriage;23;Woman;37;Employed position, service job;2;9
SRPSKI;Large town;Single liv w partner: without children;27;Man;46;Employed position, at desk;2;9
SRPSKI;Small/middle town;(Re-)Married: without children;19;Man;25;Unemployed, temporarily not working;2;9
SRPSKI;Small/middle town;Single liv w partner: without children;25;Man;30;Employed professional (employed doctor, etc.);2;9
SRPSKI;Small/middle town;Divorced/Separated: without children;19;Woman;60;Middle management, etc.;1;9
SRPSKI;Small/middle town;Single liv w partner: childr this union;25;Woman;38;Employed position, at desk;2;9
SRPSKI;Small/middle town;Single: without children;24;Man;30;Unemployed, temporarily not working;3;9
SRPSKI;Small/middle town;Divorced/Separated: without children;27;Woman;55;Employed position, at desk;1;9
SRPSKI;Small/middle town;Divorced/Separated: with children;19;Woman;60;Employed position, travelling;2;9
SRPSKI;Small/middle town;Single liv w partner: childr this union;25;Man;44;Employed position, at desk;4;9
SRPSKI;Large town;Single: without children;24;Woman;30;Middle management, etc.;3;9
SRPSKI;Large town;Single: without children;19;Man;60;Owner of a shop, craftsmen, etc.;1;9
SRPSKI;Large town;Single: without children;98;Man;23;Student;4;9
SRPSKI;Large town;Single liv w partner: without children;19;Woman;58;Professional (lawyer, etc.);2;9
SRPSKI;Large town;Single liv w partner: without children;19;Woman;29;Middle management, etc.;2;9
SRPSKI;Large town;Single: without children;19;Man;28;Unemployed, temporarily not working;3;9
SRPSKI;Large town;Single liv w partner: childr this union;19;Man;38;Employed position, at desk;3;9
SRPSKI;Large town;Single liv w partner: childr this union;19;Woman;45;Middle management, etc.;4;9
SRPSKI;Small/middle town;Single liv w partner: without children;19;Woman;72;Retired, unable to work;2;9
SRPSKI;Rural area or village;Single: without children;20;Woman;29;Employed position, at desk;3;9
SRPSKI;Small/middle town;(Re-)Married: children this marriage;25;Man;32;Middle management, etc.;2;9
SRPSKI;Small/middle town;Single liv w partner: childr this union;19;Man;59;Skilled manual worker;3;9
SRPSKI;Large town;Single: without children;19;Man;31;Unskilled manual worker, etc.;4;9
SRPSKI;Large town;Single: without children;19;Woman;32;Employed position, service job;1;9
SRPSKI;Large town;(Re-)Married: children this marriage;19;Man;48;General management, etc.;2;9
SRPSKI;Large town;(Re-)Married: children this marriage;18;Woman;41;Unskilled manual worker, etc.;3;9
SRPSKI;Large town;(Re-)Married: children this marriage;19;Woman;39;Skilled manual worker;2;9
SRPSKI;Large town;Divorced/Separated: without children;0;Man;53;Supervisor;1;9
SRPSKI;Large town;Single: without children;98;Man;21;Student;2;9
SRPSKI;Large town;(Re-)Married: children this marriage;19;Woman;30;Unemployed, temporarily not working;2;9
SRPSKI;Large town;Single liv w partner: without children;19;Woman;21;Skilled manual worker;1;9
SRPSKI;Large town;Single liv w partner: without children;23;Woman;24;Employed professional (employed doctor, etc.);2;9
SRPSKI;Large town;Single liv w partner: without children;25;Woman;27;Professional (lawyer, etc.);1;9
SRPSKI;Large town;(Re-)Married: children this marriage;22;Man;49;Employed professional (employed doctor, etc.);2;9
SRPSKI;Large town;Single liv w partner: without children;27;Man;30;Middle management, etc.;2;9
SRPSKI;Large town;Single liv w partner: childr this union;24;Woman;55;Employed professional (employed doctor, etc.);2;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;19;Man;48;Skilled manual worker;3;9
SRPSKI;Rural area or village;(Re-)Married: without children;15;Woman;65;Retired, unable to work;2;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;15;Woman;40;Unemployed, temporarily not working;3;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;19;Woman;33;Unemployed, temporarily not working;2;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;18;Man;54;Unemployed, temporarily not working;3;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;15;Woman;75;Retired, unable to work;3;9
SRPSKI;Rural area or village;Single liv w partner: without children;19;Man;29;Unemployed, temporarily not working;4;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;19;Man;44;Skilled manual worker;6;9
SRPSKI;Small/middle town;(Re-)Married: children this marriage;15;Man;47;Unskilled manual worker, etc.;7;9
SRPSKI;Small/middle town;(Re-)Married: children this marriage;8;Man;24;Unemployed, temporarily not working;9;9
SRPSKI;Small/middle town;(Re-)Married: children this marriage;15;Man;23;Unemployed, temporarily not working;4;9
SRPSKI;Small/middle town;(Re-)Married: children this marriage;8;Woman;35;Responsible for ordinary shopping, etc.;7;9
SRPSKI;Rural area or village;(Re-)Married: without children;19;Man;29;Employed position, travelling;4;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;18;Woman;58;Skilled manual worker;4;9
SRPSKI;Rural area or village;NaN;18;Man;61;Retired, unable to work;5;9
SRPSKI;Rural area or village;NaN;19;Woman;50;Employed position, service job;4;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;19;Man;45;Employed position, at desk;4;9
SRPSKI;Rural area or village;(Re-)Married: without children;19;Woman;30;Employed position, at desk;4;9
SRPSKI;Rural area or village;NaN;19;Man;60;Retired, unable to work;2;9
SRPSKI;Rural area or village;NaN;18;Woman;39;Employed position, service job;4;9
SRPSKI;Rural area or village;(Re-)Married: without children;18;Man;58;Skilled manual worker;2;9
SRPSKI;Rural area or village;NaN;19;Woman;40;Employed position, travelling;4;9
SRPSKI;Rural area or village;NaN;98;Man;26;Student;4;9
SRPSKI;Rural area or village;NaN;18;Woman;56;Skilled manual worker;2;9
SRPSKI;Rural area or village;NaN;18;Man;63;Skilled manual worker;4;9
SRPSKI;Rural area or village;NaN;18;Woman;33;Owner of a shop, craftsmen, etc.;4;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;18;Woman;50;Skilled manual worker;4;9
SRPSKI;Rural area or village;NaN;18;Man;26;Unemployed, temporarily not working;4;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;19;Woman;60;Retired, unable to work;4;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;7;Man;83;Retired, unable to work;3;9
SRPSKI;Rural area or village;(Re-)Married: without children;15;Man;62;Retired, unable to work;3;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;19;Man;52;Skilled manual worker;2;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;19;Man;38;Owner of a shop, craftsmen, etc.;2;9
SRPSKI;Rural area or village;Divorced/Separated: without children;19;Man;40;Skilled manual worker;3;9
SRPSKI;Rural area or village;Single liv w partner: without children;19;Woman;40;Unemployed, temporarily not working;2;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;14;Woman;58;Responsible for ordinary shopping, etc.;4;9
SRPSKI;Rural area or village;Single: without children;98;Man;23;Student;3;9
SRPSKI;Rural area or village;Single: without children;19;Man;19;Unemployed, temporarily not working;4;9
SRPSKI;Rural area or village;(Re-)Married: without children;15;Woman;63;Retired, unable to work;2;9
SRPSKI;Large town;Single: without children;98;Man;20;Student;4;9
SRPSKI;Large town;(Re-)Married: children this marriage;19;Man;45;Employed position, travelling;4;9
SRPSKI;Large town;(Re-)Married: children this marriage;19;Woman;40;Responsible for ordinary shopping, etc.;4;9
SRPSKI;Large town;Single: without children;98;Woman;21;Student;5;9
SRPSKI;Large town;(Re-)Married: without children;18;Man;63;Retired, unable to work;2;9
SRPSKI;Large town;Widow: with children;19;Woman;56;Retired, unable to work;2;9
SRPSKI;Large town;(Re-)Married: children this marriage;18;Woman;61;Retired, unable to work;5;9
SRPSKI;Large town;Single: without children;98;Woman;19;Student;6;9
SRPSKI;Large town;Single: without children;98;Woman;24;Student;3;9
SRPSKI;Large town;(Re-)Married: children this marriage;19;Man;62;Skilled manual worker;5;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;16;Woman;51;Unemployed, temporarily not working;7;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;18;Woman;46;Unemployed, temporarily not working;3;9
SRPSKI;Rural area or village;(Re-)Married: without children;18;Man;63;Unemployed, temporarily not working;2;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;19;Woman;57;Employed position, service job;4;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;18;Man;64;Retired, unable to work;3;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;18;Woman;59;Unemployed, temporarily not working;5;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;18;Man;40;Employed position, at desk;4;9
SRPSKI;Rural area or village;(Re-)Married: children this marriage;18;Woman;28;Unemployed, temporarily not working;4;9
SRPSKI;Small/middle town;Single liv w partner: childr this union;19;Man;44;Employed position, travelling;4;9
SRPSKI;Small/middle town;Single liv w partner: without children;15;Woman;63;Retired, unable to work;2;9
SRPSKI;Small/middle town;Single liv w partner: without children;24;Man;32;Employed position, service job;2;9
SRPSKI;Small/middle town;Other (SPONT.);98;Woman;20;Student;3;9
SRPSKI;Small/middle town;Single liv w partner: childr this union;18;Man;56;Unemployed, temporarily not working;4;9
SRPSKI;Small/middle town;Single liv w partner: without children;15;Woman;65;Retired, unable to work;2;9
SRPSKI;Small/middle town;Single liv w partner: without children;19;Woman;30;Employed position, service job;2;9
SRPSKI;Small/middle town;Single liv w partner: childr this union;18;Man;47;Employed position, travelling;4;9
SRPSKI;Large town;Single: without children;27;Man;36;Middle management, etc.;3;9
SRPSKI;Large town;Single liv w partner: without children;25;Woman;33;Employed position, at desk;3;9
SRPSKI;Large town;(Re-)Married: without children;19;Man;47;Responsible for ordinary shopping, etc.;3;9
SRPSKI;Small/middle town;Other (SPONT.);98;Woman;20;Student;4;9
SRPSKI;Small/middle town;Single liv w partner: without children;18;Woman;58;Skilled manual worker;2;9
SRPSKI;Small/middle town;(Re-)Married: without children;18;Man;62;Retired, unable to work;2;9
SRPSKI;Small/middle town;Other (SPONT.);19;Man;44;Owner of a shop, craftsmen, etc.;3;9
SRPSKI;Large town;(Re-)Married: without children;22;Man;66;Retired, unable to work;2;9
SRPSKI;Large town;(Re-)Married: children this marriage;18;Woman;50;Employed position, at desk;4;9
SRPSKI;Large town;Widow: with children;19;Woman;77;Retired, unable to work;2;9
SRPSKI;Large town;(Re-)Married: children this marriage;25;Man;66;Retired, unable to work;3;9
SRPSKI;Large town;(Re-)Married: children this marriage;99;Woman;35;Employed position, at desk;2;9
SRPSKI;Large town;Widow: without children;99;Man;65;Retired, unable to work;1;9
SRPSKI;Small/middle town;(Re-)Married: children this marriage;27;Man;47;Unemployed, temporarily not working;4;9
SRPSKI;Small/middle town;(Re-)Married: children this/prev marriage;23;Man;41;Unemployed, temporarily not working;2;9
SRPSKI;Small/middle town;(Re-)Married: without children;16;Woman;61;Retired, unable to work;2;9
SRPSKI;Rural area or village;Single liv w partner: childr this union;18;Man;48;Skilled manual worker;5;9
SRPSKI;Rural area or village;Widow: with children;21;Woman;71;Retired, unable to work;4;9
SRPSKI;Rural area or village;Single liv w partner: childr this union;25;Man;38;Unemployed, temporarily not working;2;9
SRPSKI;Rural area or village;Single liv w partner: without children;15;Woman;51;Unemployed, temporarily not working;2;9
